物料	物料号	产品名称	型号规格	型号规格（中）	物料特征	六位代码	供应商代码	供应商名称	基本单位	净重（公斤）	毛重 （公斤）	体积（立方	长度（米）	宽度（米	高度（米）	物流毛重	物流毛重单位	物流体积	物流体积单位	物流长度	物流宽度	物流高度	物流尺寸单位	SN标志	基本单位 /主包装箱	净重（公斤）	毛重 （公斤）	体积（立方	长度（米）	宽度（米	高度（米）	基本单位 /次包装箱	净重（公斤）	毛重 （公斤）	体积（立方	长度（米）	宽度（米	高度（米）	经销商价格	SRP	始销日期	停止日期	下载日期	产品组	业务部门	物料组1
54-1098-70	P54109870	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	5921.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1098-71	P54109871	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8647.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1098-83	P54109883	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	14959.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-65	P54110065	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	14774.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-66	P54110066	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12542.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-67	P54110067	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	25933.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-68	P54110068	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.1	KG	16740	CCM	45	12	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10321.14		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-75	P54110075	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.1	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	21284.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-76	P54110076	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11983.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-77	P54110077	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	14321.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-78	P54110078	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10527.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-79	P54110079	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6203.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-80	P54110080	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8741.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-81	P54110081	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10339.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1100-82	P54110082	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	15876	CCM	48	10.5	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6391.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1102-51	P54110251	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9211.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1102-52	P54110252	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10589.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1102-53	P54110253	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7067.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1102-54	P54110254	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7612.12		0	0	20110829	VAIO	CSM	VAIO CTO
54-1102-55	P54110255	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10694.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1104-27	P54110427	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	15064.14		0	0	20110829	VAIO	CSM	VAIO CTO
54-1104-28	P54110428	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10043.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1104-29	P54110429	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10043.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1104-30	P54110430	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4	KG	16261.56	CCM	47.8	10.8	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7707.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1104-31	P54110431	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11890.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1104-32	P54110432	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12170.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1108-10	P54110810	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8183.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1108-11	P54110811	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11518.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1108-12	P54110812	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11240.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1108-13	P54110813	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10415.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1108-14	P54110814	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9587.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1108-20	P54110820	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6974.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1110-19	P54111019	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10694.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-81	P54111181	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13763.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-82	P54111182	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	18121.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-83	P54111183	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	14773.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-84	P54111184	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6203.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-85	P54111185	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6109.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-86	P54111186	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8090.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-87	P54111187	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8365.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-88	P54111188	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6861.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-89	P54111189	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4.36	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13346.12		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-90	P54111190	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6391.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1111-91	P54111191	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6579.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1112-02	P54111202	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6579.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1112-03	P54111203	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7895.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1112-04	P54111204	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10621.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1112-05	P54111205	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.36	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10996.12		0	0	20110829	VAIO	CSM	VAIO CTO
54-1112-06	P54111206	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10787.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-49	P54111349	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4.36	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10621.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-50	P54111350	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4.36	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10245.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-60	P54111360	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6881.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-61	P54111361	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12727.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-62	P54111362	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10880.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-63	P54111363	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.36	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8835.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-64	P54111364	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	14401.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-65	P54111365	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	16962.12	CCM	50.8	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6015.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1113-66	P54111366	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10694.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-31	P54111531	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4.36	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8177.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-32	P54111532	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8090.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-34	P54111534	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10786.14		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-41	P54111541	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	25109.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-42	P54111542	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	19064.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-43	P54111543	VPCCA100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.7	4	0.016027	0.48	0.106	0.315	4.63	KG	16027.2	CCM	48	10.6	31.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9023.06		0	0	20110829	VAIO	CSM	VAIO CTO
54-1115-44	P54111544	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.14	KG	17929.78	CCM	47.8	12.1	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	15889.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1119-59	P54111959	VPCCB100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	3.3	4.6	0.016962	0.508	0.106	0.315	4.6	KG	17600	CCM	50	11	32	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12688.12		0	0	20110829	VAIO	CSM	VAIO CTO
54-1119-60	P54111960	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3	KG	17484	CCM	47	12	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13750.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-1119-61	P54111961	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.2	KG	17484	CCM	47	12	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11054.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-1119-62	P54111962	VPCSD100C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	1.7	3	0.01793	0.478	0.121	0.31	3.2	KG	17484	CCM	47	12	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13936.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-1119-63	P54111963	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11197.65		0	0	20110829	VAIO	CSM	VAIO CTO
54-1119-64	P54111964	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7694.05		0	0	20110829	VAIO	CSM	VAIO CTO
